name,url,currentVersion,crownUpdateDate
DFE-Digital/book-manage-assure-services,https://github.com/DFE-Digital/book-manage-assure-services,4.7.0,N/A
companieshouse/presenter-account-web,https://github.com/companieshouse/presenter-account-web,4.8.0,2024-03-05T10:51:24Z
ministryofjustice/holiday-tracker-ui,https://github.com/ministryofjustice/holiday-tracker-ui,4.0.1,N/A
DEFRA/ffc-find-sfi-checker,https://github.com/DEFRA/ffc-find-sfi-checker,4.7.0,N/A
DEFRA/ffc-future-grants-tech-evaluation,https://github.com/DEFRA/ffc-future-grants-tech-evaluation,3.13.0,N/A
ministryofjustice/hmpps-incident-reporting,https://github.com/ministryofjustice/hmpps-incident-reporting,5.4.0,2024-02-06T09:54:03Z
DEFRA/cdp-test-mo-6,https://github.com/DEFRA/cdp-test-mo-6,4.7.0,N/A
digital-land/design-code-explorer,https://github.com/digital-land/design-code-explorer,4.0.1,N/A
hmcts/ucd-carm-exui-legal-rep-response,https://github.com/hmcts/ucd-carm-exui-legal-rep-response,4.7.0,N/A
DEFRA/cdp-phil-test,https://github.com/DEFRA/cdp-phil-test,4.7.0,N/A
defra-design/movinganimalstogb,https://github.com/defra-design/movinganimalstogb,4.7.0,N/A
ministryofjustice/hale-components,https://github.com/ministryofjustice/hale-components,4.6.0,N/A
ministryofjustice/hmpps-tier-ui,https://github.com/ministryofjustice/hmpps-tier-ui,5.3.1,2024-02-07T13:55:24Z
DEFRA/ffc-grants-laying-hens-web,https://github.com/DEFRA/ffc-grants-laying-hens-web,4.3.1,N/A
DEFRA/ffc-ffd-business,https://github.com/DEFRA/ffc-ffd-business,4.7.0,N/A
companieshouse/psc-verification-web,https://github.com/companieshouse/psc-verification-web,4.8.0,undefined
ministryofjustice/hmpps-change-someones-cell,https://github.com/ministryofjustice/hmpps-change-someones-cell,4.7.0,N/A
defra-design/dangerous-dogs-index,https://github.com/defra-design/dangerous-dogs-index,5.0.0,N/A
Government-People-Group/csj-ra-dash,https://github.com/Government-People-Group/csj-ra-dash,4.7.0,N/A
DEFRA/ffc-ahwr-dashboard,https://github.com/DEFRA/ffc-ahwr-dashboard,4.8.0,undefined
UKHomeOffice/home-office-forms,https://github.com/UKHomeOffice/home-office-forms,5.4.0,undefined
ministryofjustice/analytical-platform-dashboard,https://github.com/ministryofjustice/analytical-platform-dashboard,5.3.0,2024-04-17T13:09:33Z
hmcts/V17SAComps,https://github.com/hmcts/V17SAComps,4.7.0,N/A
hmcts/ucd-carm-lip-claimant-response,https://github.com/hmcts/ucd-carm-lip-claimant-response,4.7.0,N/A
DEFRA/forms-runner,https://github.com/DEFRA/forms-runner,4.8.0,undefined
ministryofjustice/dps-incident-hub,https://github.com/ministryofjustice/dps-incident-hub,4.0.1,N/A
DFE-Digital/user-research-new-manual,https://github.com/DFE-Digital/user-research-new-manual,5.3.1,2024-04-29T11:11:08Z
Planning-Inspectorate/design-patterns,https://github.com/Planning-Inspectorate/design-patterns,4.7.0,undefined
ministryofjustice/hmpps-subject-access-request-ui,https://github.com/ministryofjustice/hmpps-subject-access-request-ui,5.3.1,2024-05-03T13:56:13Z
DEFRA/aphw-ddi-compensation-scheme,https://github.com/DEFRA/aphw-ddi-compensation-scheme,4.4.0,N/A
DEFRA/cdp-node-frontend-template,https://github.com/DEFRA/cdp-node-frontend-template,5.3.0,2024-02-07T12:56:18Z
digital-land/lpa-data-validator-frontend,https://github.com/digital-land/lpa-data-validator-frontend,4.8.0,undefined
DFE-Digital/support-for-early-career-teachers,https://github.com/DFE-Digital/support-for-early-career-teachers,5.3.0,2024-01-30T13:54:14Z
x-govuk/sign-in-with-one-login,https://github.com/x-govuk/sign-in-with-one-login,5.0.0-testing,N/A
defra-design/FFC-MPDP,https://github.com/defra-design/FFC-MPDP,4.1.0,N/A
defra-design/check-local-aq,https://github.com/defra-design/check-local-aq,5.1.0,undefined
UKGovernmentBEIS/DVS-Register,https://github.com/UKGovernmentBEIS/DVS-Register,4.7.0,N/A
hmcts/pre-ams,https://github.com/hmcts/pre-ams,4.7.0,N/A
dwp/cmg-employers,https://github.com/dwp/cmg-employers,4.8.0,2024-02-23T15:54:31Z
govuk-one-login/ipv-cri-check-hmrc-front,https://github.com/govuk-one-login/ipv-cri-check-hmrc-front,4.8.0,undefined
DFE-Digital/access-your-teaching-profile,https://github.com/DFE-Digital/access-your-teaching-profile,4.3.1,N/A
DEFRA/ffc-tcg-rules-engine,https://github.com/DEFRA/ffc-tcg-rules-engine,4.7.0,N/A
DEFRA/aphw-ddi-register,https://github.com/DEFRA/aphw-ddi-register,4.7.0,N/A
govuk-one-login/frontend-analytics,https://github.com/govuk-one-login/frontend-analytics,4.7.0,N/A
ministryofjustice/make-recall-decision-e2e-tests,https://github.com/ministryofjustice/make-recall-decision-e2e-tests,4.5.0,N/A
ministryofjustice/hmpps-auth-self-service,https://github.com/ministryofjustice/hmpps-auth-self-service,4.7.0,N/A
DEFRA/ffc-future-grants-apply,https://github.com/DEFRA/ffc-future-grants-apply,4.0.1,N/A
DFE-Digital/school-account-tsi-tool,https://github.com/DFE-Digital/school-account-tsi-tool,5.0.0,N/A
DEFRA/bng-register-web,https://github.com/DEFRA/bng-register-web,4.4.0,N/A
ministryofjustice/manage-recalls-ui,https://github.com/ministryofjustice/manage-recalls-ui,4.0.1,N/A
alphagov/digital-form-builder,https://github.com/alphagov/digital-form-builder,3.2.0,N/A
alphagov/co-eu-transition-dashboard,https://github.com/alphagov/co-eu-transition-dashboard,3.9.1,N/A
defra-design/bng-digital,https://github.com/defra-design/bng-digital,3.12.0,N/A
hmcts/pre-portal,https://github.com/hmcts/pre-portal,5.3.1,undefined
ministryofjustice/hmpps-remand-and-sentencing,https://github.com/ministryofjustice/hmpps-remand-and-sentencing,5.4.0,2024-02-06T10:25:23Z
DFE-Digital/record-concerns-and-support,https://github.com/DFE-Digital/record-concerns-and-support,4.7.0,N/A
ministryofjustice/tooling-procurement-centre,https://github.com/ministryofjustice/tooling-procurement-centre,3.14.0,N/A
ministryofjustice/laa-assess-crime-forms,https://github.com/ministryofjustice/laa-assess-crime-forms,5.4.0,2024-02-06T12:54:53Z
DEFRA/bng-public-register,https://github.com/DEFRA/bng-public-register,4.7.0,N/A
ministryofjustice/education-skills-work-employment,https://github.com/ministryofjustice/education-skills-work-employment,3.14.0,N/A
ministryofjustice/court-case-test-app,https://github.com/ministryofjustice/court-case-test-app,3.13.0,N/A
LandRegistry/casework-directory,https://github.com/LandRegistry/casework-directory,4.7.0,N/A
DFE-Digital/dfe-sign-in-design-history,https://github.com/DFE-Digital/dfe-sign-in-design-history,4.7.0,N/A
ministryofjustice/help-with-child-arrangements,https://github.com/ministryofjustice/help-with-child-arrangements,5.3.1,undefined
ministryofjustice/probation-search-ui,https://github.com/ministryofjustice/probation-search-ui,5.3.1,2024-02-20T12:33:34Z
ministryofjustice/brookhouse,https://github.com/ministryofjustice/brookhouse,3.11.0,N/A
defra-design/get-flood-warnings1,https://github.com/defra-design/get-flood-warnings1,4.0.1,N/A
defra-design/service-refresh-assets,https://github.com/defra-design/service-refresh-assets,3.5.0,N/A
OfficeForProductSafetyAndStandards/cosmetics-guidance,https://github.com/OfficeForProductSafetyAndStandards/cosmetics-guidance,3.4.0,N/A
DEFRA/bng-credits-estimator,https://github.com/DEFRA/bng-credits-estimator,4.7.0,N/A
co-cddo/data-marketplace,https://github.com/co-cddo/data-marketplace,4.7.0,N/A
DFE-Digital/d365-design-manual,https://github.com/DFE-Digital/d365-design-manual,4.8.0,2024-03-04T18:03:30Z
uktrade/market-access-frontend,https://github.com/uktrade/market-access-frontend,2.13.0,N/A
ministryofjustice/hmpps-authorization,https://github.com/ministryofjustice/hmpps-authorization,5.3.1,2024-01-12T10:39:58Z
DEFRA/ffc-tcg-back-office,https://github.com/DEFRA/ffc-tcg-back-office,4.7.0,N/A
DEFRA/ffc-tcg-apply,https://github.com/DEFRA/ffc-tcg-apply,4.7.0,N/A
DEFRA/ffc-tcg-portal,https://github.com/DEFRA/ffc-tcg-portal,4.7.0,N/A
UKHomeOffice/ho-design-system,https://github.com/UKHomeOffice/ho-design-system,4.6.0,N/A
digital-land/planning-application-poc,https://github.com/digital-land/planning-application-poc,4.0.1,N/A
ministryofjustice/hmpps-micro-frontend-components,https://github.com/ministryofjustice/hmpps-micro-frontend-components,5.4.0,2024-02-19T10:28:22Z
DEFRA/bng-techspike-payment,https://github.com/DEFRA/bng-techspike-payment,4.6.0,N/A
DFE-Digital/template-frontend-manual,https://github.com/DFE-Digital/template-frontend-manual,4.6.0,N/A
DFE-Digital/teacher-pay-calculator,https://github.com/DFE-Digital/teacher-pay-calculator,4.7.0,N/A
DFE-Digital/standards,https://github.com/DFE-Digital/standards,4.6.0,N/A
DEFRA/cites-pegasus,https://github.com/DEFRA/cites-pegasus,4.8.0,2024-02-20T12:36:34Z
Government-People-Group/csjobs-unified-hiring-side,https://github.com/Government-People-Group/csjobs-unified-hiring-side,5.0.0,N/A
ministryofjustice/govuk-one-login-demo,https://github.com/ministryofjustice/govuk-one-login-demo,4.6.0,N/A
ministryofjustice/opg-sirius-header,https://github.com/ministryofjustice/opg-sirius-header,4.3.1,N/A
DFE-Digital/teaching-school-hub-finder,https://github.com/DFE-Digital/teaching-school-hub-finder,5.2.0,2024-03-13T09:11:21Z
co-cddo/dea-register-frontend,https://github.com/co-cddo/dea-register-frontend,5.2.0,2024-02-21T14:42:57Z
ministryofjustice/hmpps-developer-portal,https://github.com/ministryofjustice/hmpps-developer-portal,5.3.1,2024-02-08T11:55:43Z
ministryofjustice/hmpps-electronic-monitoring-data-platform-ui,https://github.com/ministryofjustice/hmpps-electronic-monitoring-data-platform-ui,4.6.0,N/A
UKHomeOffice/ho-highlight,https://github.com/UKHomeOffice/ho-highlight,4.3.1,N/A
ministryofjustice/hmpps-arn-forms-ui,https://github.com/ministryofjustice/hmpps-arn-forms-ui,4.4.0,N/A
defra-design/ff-ss,https://github.com/defra-design/ff-ss,4.1.0,N/A
hmcts/labs-rhodrif-nodejs,https://github.com/hmcts/labs-rhodrif-nodejs,4.5.0,N/A
ministryofjustice/demo-updated-moj-template-project,https://github.com/ministryofjustice/demo-updated-moj-template-project,4.1.0,N/A
defra-design/pig-syndromic-surveillance,https://github.com/defra-design/pig-syndromic-surveillance,4.1.0,N/A
hmcts/labs-jordanhoey96-nodejs,https://github.com/hmcts/labs-jordanhoey96-nodejs,4.5.0,N/A
ministryofjustice/hmpps-identify-remand-periods,https://github.com/ministryofjustice/hmpps-identify-remand-periods,5.4.0,2024-02-06T17:04:00Z
ministryofjustice/hmpps-adjustments,https://github.com/ministryofjustice/hmpps-adjustments,5.4.0,2024-02-06T13:06:18Z
ministryofjustice/hmpps-non-associations,https://github.com/ministryofjustice/hmpps-non-associations,5.4.0,2024-02-06T16:49:59Z
defra-design/sfi-22,https://github.com/defra-design/sfi-22,4.1.0,N/A
hmcts/labs-sonny-hmcts-nodejs,https://github.com/hmcts/labs-sonny-hmcts-nodejs,4.5.0,N/A
hmcts/cui-ra,https://github.com/hmcts/cui-ra,5.3.1,2024-02-20T10:17:37Z
govuk-one-login/ipv-cri-toy-front,https://github.com/govuk-one-login/ipv-cri-toy-front,4.8.0,undefined
defra-design/flood-risk-map,https://github.com/defra-design/flood-risk-map,4.1.0,N/A
defra-design/ucd-roadmap,https://github.com/defra-design/ucd-roadmap,3.14.0,N/A
hmcts/tax-tribunals-datacapture,https://github.com/hmcts/tax-tribunals-datacapture,3.12.0,N/A
hmcts/cnp-plum-frontend,https://github.com/hmcts/cnp-plum-frontend,4.8.0,2024-02-27T16:13:57Z
DFE-Digital/get-a-teacher-relocation-payment,https://github.com/DFE-Digital/get-a-teacher-relocation-payment,4.7.0,N/A
DFE-Digital/design-history,https://github.com/DFE-Digital/design-history,4.8.0,2024-02-19T17:35:50Z
hmcts/sds-toffee-frontend,https://github.com/hmcts/sds-toffee-frontend,4.7.0,N/A
Government-People-Group/csjobs-assessment-methods,https://github.com/Government-People-Group/csjobs-assessment-methods,4.6.0,N/A
companieshouse/registered-email-address-web,https://github.com/companieshouse/registered-email-address-web,4.7.0,N/A
ministryofjustice/hmpps-community-accommodation-service-two-ui,https://github.com/ministryofjustice/hmpps-community-accommodation-service-two-ui,4.5.0,N/A
hmcts/labs-zc-hmcts-nodejs-3,https://github.com/hmcts/labs-zc-hmcts-nodejs-3,4.5.0,N/A
ministryofjustice/hmpps-strengths-based-needs-assessments-ui,https://github.com/ministryofjustice/hmpps-strengths-based-needs-assessments-ui,5.4.0,2024-02-06T10:59:58Z
Government-People-Group/csj-campaign-set-up-assessment-methods-2,https://github.com/Government-People-Group/csj-campaign-set-up-assessment-methods-2,4.5.0,N/A
Government-People-Group/csj-assessment-methods-2,https://github.com/Government-People-Group/csj-assessment-methods-2,4.5.0,N/A
companieshouse/psc-filing-web,https://github.com/companieshouse/psc-filing-web,4.5.0,N/A
digital-land/data-standards,https://github.com/digital-land/data-standards,4.0.1,N/A
companieshouse/node-review-web-starter-js,https://github.com/companieshouse/node-review-web-starter-js,4.7.0,N/A
Government-People-Group/csj-campaign-set-up-assessment-methods,https://github.com/Government-People-Group/csj-campaign-set-up-assessment-methods,4.5.0,N/A
ministryofjustice/hmpps-accredited-programmes-ui,https://github.com/ministryofjustice/hmpps-accredited-programmes-ui,5.4.0,2024-01-30T13:38:20Z
ministryofjustice/tech-docs-gem,https://github.com/ministryofjustice/tech-docs-gem,4.4.1,N/A
ministryofjustice/renovate-typescript-poc,https://github.com/ministryofjustice/renovate-typescript-poc,4.4.1,N/A
ministryofjustice/grc-app,https://github.com/ministryofjustice/grc-app,3.14.0,N/A
ministryofjustice/directory-experiment,https://github.com/ministryofjustice/directory-experiment,3.13.0,N/A
companieshouse/officer-filing-web,https://github.com/companieshouse/officer-filing-web,4.7.0,N/A
hmcts/labs-ozzyib-nodejs,https://github.com/hmcts/labs-ozzyib-nodejs,4.3.1,undefined
Government-People-Group/csj-candidateExp,https://github.com/Government-People-Group/csj-candidateExp,4.5.0,N/A
ministryofjustice/record-a-goose-exercise,https://github.com/ministryofjustice/record-a-goose-exercise,3.0.0,N/A
hmcts/labs-louisehuyton-nodejs,https://github.com/hmcts/labs-louisehuyton-nodejs,4.3.1,N/A
companieshouse/interaction-designer-guide,https://github.com/companieshouse/interaction-designer-guide,4.5.0,N/A
hmcts/jps-judicial-payment-frontend,https://github.com/hmcts/jps-judicial-payment-frontend,4.6.0,N/A
ministryofjustice/find-unclaimed-court-money,https://github.com/ministryofjustice/find-unclaimed-court-money,5.2.0,2024-02-23T13:30:55Z
co-cddo/dds,https://github.com/co-cddo/dds,4.5.0,N/A
Government-People-Group/csjobs-campaign-setup,https://github.com/Government-People-Group/csjobs-campaign-setup,4.2.0,N/A
DEFRA/public-register-of-documents-frontend,https://github.com/DEFRA/public-register-of-documents-frontend,3.11.0,N/A
digital-land/standards-manager,https://github.com/digital-land/standards-manager,4.2.0,N/A
hmcts/et_gds_design_system,https://github.com/hmcts/et_gds_design_system,5.3.1,2024-04-25T08:29:47Z
hmcts/hwf-publicapp,https://github.com/hmcts/hwf-publicapp,5.4.0,N/A
dvsa/cvs-myatf,https://github.com/dvsa/cvs-myatf,2.2.0,N/A
dwp/dwp-content-design-manual,https://github.com/dwp/dwp-content-design-manual,3.6.0,N/A
SkillsFundingAgency/das-employer-funding-rules,https://github.com/SkillsFundingAgency/das-employer-funding-rules,2.1.0,N/A
companieshouse/financial-sanctions-search,https://github.com/companieshouse/financial-sanctions-search,1.2.0,N/A
alphagov/ContentDataAppDiscovery,https://github.com/alphagov/ContentDataAppDiscovery,4.3.1,N/A
companieshouse/account-validator-web,https://github.com/companieshouse/account-validator-web,4.8.0,2024-02-19T11:07:35Z
ministryofjustice/opg-sirius-search-ui,https://github.com/ministryofjustice/opg-sirius-search-ui,4.4.0 || 5.0.0,N/A
dwp/awacs,https://github.com/dwp/awacs,3.11.0,N/A
alphagov/dataproducts-design-history,https://github.com/alphagov/dataproducts-design-history,4.3.1,N/A
hmcts/express-template-test,https://github.com/hmcts/express-template-test,3.7.0,N/A
hmcts/ia-expressjs-template-test,https://github.com/hmcts/ia-expressjs-template-test,3.5.0,N/A
hmcts/pet-et3,https://github.com/hmcts/pet-et3,2.4.0,N/A
hmcts/cet-frontend,https://github.com/hmcts/cet-frontend,2.0.0,N/A
hmcts/pui-jeg,https://github.com/hmcts/pui-jeg,0.0.32,N/A
hmcts/jui-jeg,https://github.com/hmcts/jui-jeg,0.0.32,N/A
hmcts/rpa-pui-webapp-test,https://github.com/hmcts/rpa-pui-webapp-test,1.3.0,N/A
hmcts/poc-ccd-intergration,https://github.com/hmcts/poc-ccd-intergration,2.5.1,N/A
hmcts/webappclonejui,https://github.com/hmcts/webappclonejui,1.3.0,N/A
hmcts/POC-feature-toggling,https://github.com/hmcts/POC-feature-toggling,2.5.0,N/A
hmcts/fpl-adoption-frontend,https://github.com/hmcts/fpl-adoption-frontend,3.4.0,N/A
hmcts/adoption-frontend,https://github.com/hmcts/adoption-frontend,3.5.0,N/A
hmcts/manage-organisations,https://github.com/hmcts/manage-organisations,3.0.0,N/A
hmcts/unspec-rpa-pact-cli,https://github.com/hmcts/unspec-rpa-pact-cli,3.9.1,N/A
hmcts/coi,https://github.com/hmcts/coi,3.14.0,N/A
hmcts/design-system-2.0,https://github.com/hmcts/design-system-2.0,3.0.0,N/A
hmcts/test-library,https://github.com/hmcts/test-library,3.9.1,N/A
ministryofjustice/keycloak-theme-govuk,https://github.com/ministryofjustice/keycloak-theme-govuk,3.2.0,N/A
ministryofjustice/elsa-relevant-search,https://github.com/ministryofjustice/elsa-relevant-search,4.0.0,N/A
ministryofjustice/planet-fm,https://github.com/ministryofjustice/planet-fm,2.12.0,N/A
ministryofjustice/prepare-probation-courtcases,https://github.com/ministryofjustice/prepare-probation-courtcases,2.12.0,N/A
ministryofjustice/circle-radiator,https://github.com/ministryofjustice/circle-radiator,3.5.0,N/A
ministryofjustice/technology-diversity-statistics,https://github.com/ministryofjustice/technology-diversity-statistics,3.11.0,N/A
UKHomeOffice/mssr-registryyear,https://github.com/UKHomeOffice/mssr-registryyear,4.5.0,N/A
DEFRA/ffc-techspike-rules-engine,https://github.com/DEFRA/ffc-techspike-rules-engine,4.3.1,N/A
hmcts/eui-poc,https://github.com/hmcts/eui-poc,4.4.1,N/A
hmcts/dtsse-ardoq-adapter,https://github.com/hmcts/dtsse-ardoq-adapter,4.7.0,N/A
defra-design/warnings-improvement-project,https://github.com/defra-design/warnings-improvement-project,5.0.0,N/A
DFE-Digital/support-for-mentors,https://github.com/DFE-Digital/support-for-mentors,4.0.0,N/A
alphagov/verify-rd-trust-framework-collection,https://github.com/alphagov/verify-rd-trust-framework-collection,2.11.0,N/A
alphagov/isf-assess-the-strength-of-your-checks,https://github.com/alphagov/isf-assess-the-strength-of-your-checks,2.4.0,N/A
alphagov/di-accounts-pds-hackathon,https://github.com/alphagov/di-accounts-pds-hackathon,4.3.1,N/A
DEFRA/ffc-techspike-customer-registry-web,https://github.com/DEFRA/ffc-techspike-customer-registry-web,4.0.1,N/A
ministryofjustice/pfs-hub-fe,https://github.com/ministryofjustice/pfs-hub-fe,3.4.0,N/A
DEFRA/ffc-lnr-map-web,https://github.com/DEFRA/ffc-lnr-map-web,4.0.1,N/A
department-for-transport-public/nts_digital_diary,https://github.com/department-for-transport-public/nts_digital_diary,4.1.0,N/A
DEFRA/water-abstraction-system,https://github.com/DEFRA/water-abstraction-system,4.8.0,undefined
DEFRA/ffc-demo-apply-web,https://github.com/DEFRA/ffc-demo-apply-web,3.14.0,N/A
hmrc/accessibility-site,https://github.com/hmrc/accessibility-site,4.6.0,N/A
UKHomeOffice/report-gifts,https://github.com/UKHomeOffice/report-gifts,4.1.0,N/A
UKHomeOffice/report-hospitality,https://github.com/UKHomeOffice/report-hospitality,4.1.0,N/A
hmcts/labs-timja-nodejs,https://github.com/hmcts/labs-timja-nodejs,4.3.1,N/A
ministryofjustice/hmpps-activities-management,https://github.com/ministryofjustice/hmpps-activities-management,5.4.0,2024-04-15T13:26:41Z
DEFRA/ffc-grants-cattle-housing-web,https://github.com/DEFRA/ffc-grants-cattle-housing-web,4.6.0,N/A
hmcts/vh-participant-kitcheck,https://github.com/hmcts/vh-participant-kitcheck,4.1.0,N/A
DEFRA/ffc-ce-admin-web,https://github.com/DEFRA/ffc-ce-admin-web,3.2.0,N/A
DEFRA/ffc-ce-web,https://github.com/DEFRA/ffc-ce-web,3.2.0,N/A
ministryofjustice/pfs-hub-asset-fe,https://github.com/ministryofjustice/pfs-hub-asset-fe,3.4.0,N/A
dwp/dwp-pip-case-management,https://github.com/dwp/dwp-pip-case-management,4.3.1,N/A
x-govuk/govuk-decorated-components,https://github.com/x-govuk/govuk-decorated-components,4.3.1,N/A
DEFRA/ffc-ahwr-farmer-claim,https://github.com/DEFRA/ffc-ahwr-farmer-claim,4.0.1,N/A
DEFRA/ffc-ahwr-farmer-apply,https://github.com/DEFRA/ffc-ahwr-farmer-apply,4.0.1,N/A
defra-design/map-shape,https://github.com/defra-design/map-shape,4.1.0,N/A
DEFRA/ffc-pay-statement-web,https://github.com/DEFRA/ffc-pay-statement-web,3.14.0,N/A
DEFRA/wts-front-office,https://github.com/DEFRA/wts-front-office,4.3.0,N/A
DEFRA/wts-identity-app,https://github.com/DEFRA/wts-identity-app,4.0.0,N/A
defra-design/how-many-in-uk,https://github.com/defra-design/how-many-in-uk,5.2.0,undefined
UKHomeOffice/mssr-grouporg,https://github.com/UKHomeOffice/mssr-grouporg,4.3.1,N/A
ministryofjustice/ndelius-new-tech,https://github.com/ministryofjustice/ndelius-new-tech,2.11.0,N/A
DFE-Digital/vcf-sw-career-development-design-history,https://github.com/DFE-Digital/vcf-sw-career-development-design-history,4.6.0,N/A
hmcts/govuk-formly-templates,https://github.com/hmcts/govuk-formly-templates,2.7.0,N/A
DFE-Digital/vcf-sw-assessment-accreditation-premigration,https://github.com/DFE-Digital/vcf-sw-assessment-accreditation-premigration,4.1.0,N/A
dwp/customer-view,https://github.com/dwp/customer-view,4.0.1,N/A
hmcts/cmc-cookies-manager,https://github.com/hmcts/cmc-cookies-manager,4.6.0,N/A
UKHomeOffice/decs,https://github.com/UKHomeOffice/decs,4.1.0,N/A
dvsa/dsp-skeleton-booking,https://github.com/dvsa/dsp-skeleton-booking,4.1.0,N/A
ministryofjustice/hmpps-education-employment-ui,https://github.com/ministryofjustice/hmpps-education-employment-ui,5.4.0,2024-03-06T11:34:52Z
DEFRA/ffc-ahwr-backoffice,https://github.com/DEFRA/ffc-ahwr-backoffice,4.6.0,N/A
communitiesuk/funding-service-design-glossary,https://github.com/communitiesuk/funding-service-design-glossary,4.3.1,N/A
UKHomeOfficeForms/hof-guide,https://github.com/UKHomeOfficeForms/hof-guide,4.2.0,N/A
dwp/phoenix-service,https://github.com/dwp/phoenix-service,4.4.0,N/A
uktrade/govuk-design-system,https://github.com/uktrade/govuk-design-system,3.5.0,N/A
DEFRA/ffc-ahwr-content,https://github.com/DEFRA/ffc-ahwr-content,4.0.1,N/A
co-cddo/rAPId-API-demo,https://github.com/co-cddo/rAPId-API-demo,4.0.1,N/A
DEFRA/ffc-grants-slurry-web,https://github.com/DEFRA/ffc-grants-slurry-web,5.4.0,2024-06-05T10:37:14Z
defra-design/ffc-advice,https://github.com/defra-design/ffc-advice,4.7.0,N/A
hmcts/test-renovate,https://github.com/hmcts/test-renovate,4.0.0,N/A
UKGovernmentBEIS/nsi-digital-service-admin,https://github.com/UKGovernmentBEIS/nsi-digital-service-admin,3.13.0,N/A
UKGovernmentBEIS/nsi-digital-service-main,https://github.com/UKGovernmentBEIS/nsi-digital-service-main,3.13.0,N/A
hmcts/sptribs-frontend,https://github.com/hmcts/sptribs-frontend,4.8.0,2024-03-12T14:35:30Z
ministryofjustice/hmpps-it-incident-hub,https://github.com/ministryofjustice/hmpps-it-incident-hub,5.3.1,2024-02-08T10:21:13Z
hmcts/incident-response-frontend,https://github.com/hmcts/incident-response-frontend,4.2.0,N/A
hmcts/lau-case-frontend,https://github.com/hmcts/lau-case-frontend,3.14.0,N/A
companieshouse/admin.orders.web.ch.gov.uk,https://github.com/companieshouse/admin.orders.web.ch.gov.uk,4.7.0,N/A
DFE-Digital/GHWCT_2,https://github.com/DFE-Digital/GHWCT_2,4.0.0,N/A
ministryofjustice/interventions-design-history,https://github.com/ministryofjustice/interventions-design-history,3.11.0,N/A
DEFRA/chemicals-admin-ui,https://github.com/DEFRA/chemicals-admin-ui,3.9.1,N/A
UKHomeOffice/lev-web-ui,https://github.com/UKHomeOffice/lev-web-ui,4.7.0,N/A
ministryofjustice/opg-data-dictionary,https://github.com/ministryofjustice/opg-data-dictionary,4.0.1,N/A
uktrade/data-science-frontend,https://github.com/uktrade/data-science-frontend,4.0.0,N/A
companieshouse/sicsearch,https://github.com/companieshouse/sicsearch,1.2.0,N/A
hmcts/lau-idam-frontend,https://github.com/hmcts/lau-idam-frontend,3.13.0,N/A
hmcts/prd-pui-registration,https://github.com/hmcts/prd-pui-registration,2.5.0,N/A
hmcts/publiclaw,https://github.com/hmcts/publiclaw,1.0.0,undefined
ministryofjustice/hmpps-manage-assess-risks-and-needs,https://github.com/ministryofjustice/hmpps-manage-assess-risks-and-needs,3.13.0,N/A
ministryofjustice/ttg-site,https://github.com/ministryofjustice/ttg-site,2.3.0,N/A
ministryofjustice/laa-ruby-learning-film-db,https://github.com/ministryofjustice/laa-ruby-learning-film-db,2.6.0,N/A
ministryofjustice/prisoner-categorisation-tool-ruby,https://github.com/ministryofjustice/prisoner-categorisation-tool-ruby,2.1.0,N/A
ministryofjustice/opg-sirius-lpa-frontend,https://github.com/ministryofjustice/opg-sirius-lpa-frontend,5.3.1,2024-02-26T16:33:21Z
DEFRA/ffc-sgs-admin,https://github.com/DEFRA/ffc-sgs-admin,3.13.0,N/A
DEFRA/ffc-sgs-frontend,https://github.com/DEFRA/ffc-sgs-frontend,3.13.0,N/A
alphagov/notifications-dependancies-dependabot,https://github.com/alphagov/notifications-dependancies-dependabot,2.13.0,undefined
hmcts/rpts-frontend,https://github.com/hmcts/rpts-frontend,5.0.0,N/A
dwp/care-homes,https://github.com/dwp/care-homes,4.0.1,N/A
dwp/health-assessments,https://github.com/dwp/health-assessments,3.14.0,N/A
ministryofjustice/hmpps-manage-offences,https://github.com/ministryofjustice/hmpps-manage-offences,5.4.0,2024-02-06T15:37:14Z
DFE-Digital/standardsv2,https://github.com/DFE-Digital/standardsv2,4.0.1,N/A
dwp/wa-transformation-manage,https://github.com/dwp/wa-transformation-manage,4.0.1,N/A
DEFRA/ffc-ahwr-frontend,https://github.com/DEFRA/ffc-ahwr-frontend,4.0.1,N/A
digital-land/config-manager,https://github.com/digital-land/config-manager,4.0.1,N/A
dwp/HAS-single-claimant-record,https://github.com/dwp/HAS-single-claimant-record,4.0.0,N/A
alphagov/pay-direct-debit-demo,https://github.com/alphagov/pay-direct-debit-demo,github:alphagov/govuk-frontend#eafad7464ccdef7d0d692cb1f00f21ca540f3307,undefined
alphagov/pay-user-support,https://github.com/alphagov/pay-user-support,2.13.0,N/A
ministryofjustice/prisoner-transactions,https://github.com/ministryofjustice/prisoner-transactions,3.14.0,N/A
dwp/HAS-design-guidelines,https://github.com/dwp/HAS-design-guidelines,4.0.0,N/A
DFE-Digital/bat-ops-dashboard,https://github.com/DFE-Digital/bat-ops-dashboard,4.0.0,N/A
digital-land/design-history,https://github.com/digital-land/design-history,4.5.0,N/A
DEFRA/ffc-pay-request-editor,https://github.com/DEFRA/ffc-pay-request-editor,4.7.0,N/A
DFE-Digital/design-history-cms,https://github.com/DFE-Digital/design-history-cms,4.0.0,N/A
